kor_co_nm,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,fin_co_subm_day,dcls_month_y,fin_co_no_y,intr_rate_type,intr_rate_type_nm,save_trm,intr_rate,intr_rate2,rsrv_type,rsrv_type_nm
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010359,S,단리,6,2.2,2.2,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010359,S,단리,12,4.3,4.3,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010359,S,단리,24,4.0,4.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010359,S,단리,36,3.8,3.8,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010388,S,단리,36,3.0,3.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010388,S,단리,24,3.0,3.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010388,S,단리,12,3.0,3.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010416,S,단리,6,3.0,3.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010416,S,단리,12,3.5,3.5,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010416,S,단리,24,3.5,3.5,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010416,S,단리,36,3.5,3.5,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010416,M,복리,6,3.0,3.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010416,M,복리,12,3.5,3.5,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010416,M,복리,24,3.5,3.5,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010416,M,복리,36,3.5,3.5,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010426,S,단리,6,3.0,3.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010426,S,단리,12,4.0,4.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010426,S,단리,24,3.8,3.8,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010426,S,단리,36,3.8,3.8,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010437,S,단리,12,3.7,3.7,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010437,S,단리,24,3.8,3.8,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010437,S,단리,36,3.9,3.9,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010453,S,단리,36,3.6,3.6,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010453,S,단리,24,3.6,3.6,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010453,S,단리,12,4.1,4.1,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010453,S,단리,6,2.7,2.7,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010457,S,단리,6,2.6,2.6,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010457,S,단리,12,3.7,3.7,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010457,S,단리,24,3.8,3.8,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010457,S,단리,36,3.9,3.9,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010527,M,복리,36,3.5,3.5,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010527,M,복리,24,3.8,3.8,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010527,M,복리,12,4.0,4.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010527,M,복리,6,2.5,2.5,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010527,S,단리,36,3.5,3.5,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010527,S,단리,24,3.8,3.8,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010527,S,단리,12,4.0,4.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010527,S,단리,6,2.5,2.5,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010537,S,단리,36,2.0,2.0,F,자유적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010537,S,단리,24,2.0,2.0,F,자유적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010537,S,단리,12,3.0,3.0,F,자유적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010537,S,단리,6,2.5,2.5,F,자유적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010550,S,단리,6,1.7,1.7,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010550,S,단리,12,3.8,3.8,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010550,S,단리,24,3.0,3.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010550,S,단리,36,3.0,3.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010569,S,단리,1,2.5,2.5,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010569,S,단리,3,2.5,2.5,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010569,S,단리,6,2.5,2.5,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010569,S,단리,12,3.0,3.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010569,S,단리,24,3.0,3.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0010569,S,단리,36,3.0,3.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0013127,M,복리,12,4.5,5.0,S,정액적립식
라온저축은행,정기적금,"영업점,인터넷,스마트폰","1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",-,1,제한없음,최소금액 1만원이상,1000000000.0,202405220856,202410,0013127,S,단리,12,4.5,5.0,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010416,S,단리,6,3.0,3.0,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010416,S,단리,12,3.5,3.5,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010416,S,단리,24,3.5,3.5,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010416,S,단리,36,3.5,3.5,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010416,M,복리,6,3.0,3.0,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010416,M,복리,12,3.5,3.5,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010416,M,복리,24,3.5,3.5,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010416,M,복리,36,3.5,3.5,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010456,S,단리,6,1.4,1.4,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010456,S,단리,12,1.7,1.7,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010456,S,단리,24,1.8,1.8,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010456,S,단리,36,1.9,1.9,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010464,M,복리,24,3.7,3.7,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010464,M,복리,12,4.2,4.2,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010464,M,복리,6,2.5,2.5,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010464,S,단리,24,3.7,3.7,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010464,S,단리,12,4.2,4.2,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010464,S,단리,6,2.5,2.5,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010509,M,복리,36,5.0,5.0,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010509,M,복리,24,3.0,3.0,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010509,M,복리,12,3.0,3.0,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010509,S,단리,36,5.0,5.0,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010509,S,단리,24,3.0,3.0,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010509,S,단리,12,3.0,3.0,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010528,S,단리,36,3.2,3.2,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010528,S,단리,24,3.5,3.5,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010528,S,단리,12,4.0,4.0,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010528,S,단리,6,2.5,2.5,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010551,S,단리,36,3.0,3.0,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010551,S,단리,24,3.5,3.5,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010551,S,단리,12,4.0,4.0,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0010551,S,단리,6,2.5,2.5,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0011551,S,단리,36,2.2,2.2,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0011551,S,단리,24,2.7,2.7,S,정액적립식
드림저축은행,인터넷 정기적금,인터넷,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-인터넷 전용,,202401110856,202410,0011551,S,단리,12,3.2,3.2,S,정액적립식
드림저축은행,톡톡 정기적금 (비대면),스마트폰,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,"-스마트폰
전용",,202401110856,202410,0010388,S,단리,6,3.6,3.6,S,정액적립식
드림저축은행,톡톡 정기적금 (비대면),스마트폰,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,"-스마트폰
전용",,202401110856,202410,0010388,S,단리,12,4.1,4.1,S,정액적립식
드림저축은행,톡톡 정기적금 (비대면),스마트폰,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,"-스마트폰
전용",,202401110856,202410,0010388,S,단리,24,4.3,4.3,S,정액적립식
드림저축은행,톡톡 정기적금 (비대면),스마트폰,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,"-스마트폰
전용",,202401110856,202410,0010388,S,단리,36,4.3,4.3,S,정액적립식
드림저축은행,톡톡 정기적금 (비대면),스마트폰,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,"-스마트폰
전용",,202401110856,202410,0010551,S,단리,6,2.5,2.5,S,정액적립식
드림저축은행,톡톡 정기적금 (비대면),스마트폰,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,"-스마트폰
전용",,202401110856,202410,0010551,S,단리,12,4.0,4.0,S,정액적립식
드림저축은행,톡톡 정기적금 (비대면),스마트폰,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,"-스마트폰
전용",,202401110856,202410,0010551,S,단리,24,3.5,3.5,S,정액적립식
드림저축은행,톡톡 정기적금 (비대면),스마트폰,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,"-스마트폰
전용",,202401110856,202410,0010551,S,단리,36,3.0,3.0,S,정액적립식
드림저축은행,정기적금,영업점,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,1,- 제한없음,-,,202401110856,202410,0010551,S,단리,6,2.5,2.5,S,정액적립식
